Order ID,Category,Subcategory,Region,Sales
CA-2016-149762,Furniture,Bookcases,West,205.666
CA-2016-157707,Furniture,Bookcases,West,90.882
US-2015-165743,Furniture,Bookcases,West,145.764
CA-2017-109393,Furniture,Bookcases,West,435.999
CA-2015-121188,Furniture,Bookcases,West,307.666
CA-2017-159149,Furniture,Bookcases,Central,89.0664
CA-2014-167997,Furniture,Bookcases,Central,141.96
CA-2015-168207,Furniture,Bookcases,West,512.499
CA-2016-162355,Furniture,Bookcases,South,1266.86
CA-2016-163972,Furniture,Bookcases,West,120.666
CA-2017-150091,Furniture,Bookcases,East,2154.9
US-2017-132031,Furniture,Bookcases,South,387.136
CA-2014-151946,Furniture,Bookcases,East,353.568
CA-2016-107783,Furniture,Bookcases,East,177.45
CA-2017-159793,Furniture,Bookcases,East,130.98
CA-2017-124765,Furniture,Bookcases,South,723.92
CA-2014-119144,Furniture,Bookcases,West,305.9745
US-2015-145422,Furniture,Bookcases,West,359.499
CA-2015-103870,Furniture,Bookcases,South,131.104
CA-2017-135377,Furniture,Bookcases,East,287.976
CA-2015-133585,Furniture,Bookcases,Central,1227.9984
CA-2017-126914,Furniture,Bookcases,South,77.728
CA-2016-140935,Furniture,Bookcases,Central,341.96
CA-2014-120411,Furniture,Bookcases,Central,493.43
CA-2014-156790,Furniture,Bookcases,South,155.456
CA-2017-159226,Furniture,Bookcases,West,344.981
CA-2015-162950,Furniture,Bookcases,East,482.94
CA-2016-130911,Furniture,Bookcases,East,301.47
CA-2016-160108,Furniture,Bookcases,Central,405.86
CA-2016-152688,Furniture,Bookcases,East,120.98
US-2015-164238,Furniture,Bookcases,East,301.47
CA-2014-113271,Furniture,Bookcases,West,119.833
CA-2016-166772,Furniture,Bookcases,West,163.88
CA-2017-161340,Furniture,Bookcases,East,115.96
CA-2017-110198,Furniture,Bookcases,South,314.352
CA-2014-125997,Furniture,Bookcases,East,801.568
CA-2016-164770,Furniture,Bookcases,Central,781.864
CA-2017-142461,Furniture,Bookcases,Central,204.6664
CA-2016-148747,Furniture,Bookcases,West,477.666
CA-2015-135251,Furniture,Bookcases,Central,369.1992
CA-2017-116127,Furniture,Bookcases,East,400.784
CA-2017-137449,Furniture,Bookcases,Central,409.9992
CA-2016-107104,Furniture,Bookcases,West,3406.664
CA-2015-130183,Furniture,Bookcases,Central,613.9992
CA-2015-117086,Furniture,Bookcases,East,4404.9
CA-2016-123533,Furniture,Bookcases,South,339.92
CA-2017-144491,Furniture,Bookcases,Central,1023.332
CA-2015-104948,Furniture,Bookcases,West,683.332
CA-2015-168088,Furniture,Bookcases,Central,383.4656
CA-2016-152156,Furniture,Chairs,South,731.94
US-2017-156909,Furniture,Chairs,East,71.372
CA-2015-117415,Furniture,Chairs,Central,212.058
CA-2015-115742,Furniture,Chairs,Central,89.99
CA-2016-111682,Furniture,Chairs,East,319.41
US-2015-164175,Furniture,Chairs,Central,213.115
US-2015-134026,Furniture,Chairs,South,831.936
CA-2017-140088,Furniture,Chairs,South,301.96
US-2014-152030,Furniture,Chairs,Central,600.558
US-2016-125969,Furniture,Chairs,West,81.424
CA-2016-114489,Furniture,Chairs,Central,1951.84
CA-2014-104269,Furniture,Chairs,West,457.568
CA-2014-139892,Furniture,Chairs,Central,1740.06
CA-2014-118962,Furniture,Chairs,West,340.144
US-2015-101511,Furniture,Chairs,East,396.802
US-2015-145436,Furniture,Chairs,South,161.568
US-2015-145436,Furniture,Chairs,South,389.696
CA-2014-131926,Furniture,Chairs,Central,2001.86
CA-2016-154739,Furniture,Chairs,West,321.568
CA-2014-111451,Furniture,Chairs,West,230.352
CA-2016-142902,Furniture,Chairs,West,466.768
CA-2014-164973,Furniture,Chairs,East,135.882
US-2016-141544,Furniture,Chairs,East,786.744
CA-2017-144904,Furniture,Chairs,East,488.646
CA-2017-117457,Furniture,Chairs,West,113.568
CA-2017-142636,Furniture,Chairs,West,307.136
CA-2016-148796,Furniture,Chairs,West,383.8
CA-2017-155705,Furniture,Chairs,South,866.4
CA-2017-157252,Furniture,Chairs,East,207.846
CA-2016-115756,Furniture,Chairs,Central,242.94
US-2014-110674,Furniture,Chairs,West,129.568
US-2016-157945,Furniture,Chairs,Central,747.558
CA-2016-126158,Furniture,Chairs,West,241.568
US-2016-105578,Furniture,Chairs,West,801.568
CA-2017-113558,Furniture,Chairs,South,683.952
CA-2015-102848,Furniture,Chairs,West,190.72
CA-2015-134894,Furniture,Chairs,South,283.92
CA-2016-136406,Furniture,Chairs,West,1121.568
CA-2017-156951,Furniture,Chairs,West,451.152
CA-2015-128139,Furniture,Chairs,South,70.98
CA-2015-138009,Furniture,Chairs,Central,301.96
CA-2015-168004,Furniture,Chairs,South,392.94
US-2016-156097,Furniture,Chairs,Central,701.372
US-2016-150861,Furniture,Chairs,East,542.646
CA-2016-157245,Furniture,Chairs,South,641.96
CA-2015-144267,Furniture,Chairs,West,544.008
CA-2015-154620,Furniture,Chairs,West,348.928
CA-2015-115938,Furniture,Chairs,South,332.94
CA-2015-101910,Furniture,Chairs,West,283.92
CA-2014-140858,Furniture,Chairs,East,1228.465
CA-2017-129462,Furniture,Chairs,South,301.96
CA-2015-114300,Furniture,Chairs,South,287.94
CA-2017-111689,Furniture,Chairs,East,1242.9
US-2014-141215,Furniture,Chairs,Central,797.944
CA-2017-152142,Furniture,Chairs,West,321.568
CA-2016-144939,Furniture,Chairs,East,599.292
CA-2014-163419,Furniture,Chairs,West,603.92
CA-2015-153549,Furniture,Chairs,South,1166.92
CA-2015-124450,Furniture,Chairs,East,1267.53
CA-2014-163552,Furniture,Chairs,East,854.94
CA-2017-152702,Furniture,Chairs,Central,254.604
US-2015-125374,Furniture,Chairs,Central,107.772
CA-2016-157686,Furniture,Chairs,West,194.848
CA-2015-110016,Furniture,Chairs,Central,1106.91
US-2014-147627,Furniture,Chairs,South,1067.94
CA-2016-149314,Furniture,Chairs,West,195.184
CA-2016-113621,Furniture,Chairs,East,172.5
CA-2017-117212,Furniture,Chairs,West,892.224
CA-2016-130946,Furniture,Chairs,Central,95.984
CA-2016-114727,Furniture,Chairs,West,544.008
CA-2016-114727,Furniture,Chairs,West,854.352
US-2017-118087,Furniture,Chairs,East,141.372
CA-2017-115602,Furniture,Chairs,East,1141.938
US-2014-167738,Furniture,Chairs,West,292.272
CA-2016-119186,Furniture,Chairs,Central,388.43
CA-2016-141397,Furniture,Chairs,West,161.568
US-2016-134488,Furniture,Chairs,East,155.372
CA-2014-153976,Furniture,Chairs,Central,258.279
US-2014-151925,Furniture,Chairs,West,145.568
US-2017-155425,Furniture,Chairs,West,899.136
CA-2016-136329,Furniture,Chairs,East,408.006
CA-2014-120768,Furniture,Chairs,South,1819.86
CA-2015-139731,Furniture,Chairs,Central,2453.43
CA-2017-102337,Furniture,Chairs,Central,470.302
CA-2016-152289,Furniture,Chairs,Central,1024.716
CA-2017-139199,Furniture,Chairs,Central,872.94
CA-2017-166436,Furniture,Chairs,East,977.292
US-2017-160759,Furniture,Chairs,East,63.686
US-2014-157385,Furniture,Chairs,West,603.92
US-2014-157385,Furniture,Chairs,West,381.44
CA-2014-101602,Furniture,Chairs,Central,763.28
CA-2017-149181,Furniture,Chairs,East,47.992
CA-2015-143119,Furniture,Chairs,South,517.5
CA-2015-114069,Furniture,Chairs,East,1931.04
CA-2017-123491,Furniture,Chairs,West,71.992
CA-2014-120474,Furniture,Chairs,Central,2807.84
CA-2016-168956,Furniture,Chairs,Central,62.958
CA-2015-131422,Furniture,Chairs,South,207
CA-2016-157763,Furniture,Chairs,South,140.81
CA-2017-128370,Furniture,Chairs,West,362.352
CA-2014-116932,Furniture,Chairs,West,801.568
CA-2017-118885,Furniture,Chairs,West,393.568
CA-2015-109512,Furniture,Chairs,East,383.607
CA-2017-167094,Furniture,Chairs,West,478.48
US-2017-111423,Furniture,Chairs,East,462.564
CA-2016-112109,Furniture,Chairs,West,662.88
CA-2017-157987,Furniture,Chairs,East,1282.41
CA-2014-110408,Furniture,Chairs,South,545.88
CA-2016-112669,Furniture,Chairs,West,933.536
CA-2017-163510,Furniture,Chairs,South,304.45
CA-2016-145905,Furniture,Chairs,South,350.98
CA-2016-168354,Furniture,Chairs,East,872.32
CA-2017-162481,Furniture,Chairs,Central,269.97
CA-2015-142237,Furniture,Chairs,East,341.488
CA-2017-120376,Furniture,Chairs,Central,1586.69
CA-2014-106439,Furniture,Chairs,West,146.352
US-2017-110996,Furniture,Chairs,West,283.92
CA-2014-145926,Furniture,Chairs,Central,479.9
CA-2014-123295,Furniture,Chairs,West,259.136
CA-2015-164882,Furniture,Chairs,West,323.136
CA-2017-158246,Furniture,Chairs,West,215.976
US-2016-152051,Furniture,Chairs,East,422.058
US-2017-139969,Furniture,Chairs,Central,233.058
US-2017-137491,Furniture,Chairs,Central,305.312
CA-2016-128818,Furniture,Chairs,East,442.764
CA-2017-129378,Furniture,Chairs,West,108.608
CA-2015-131884,Furniture,Chairs,East,70.686
CA-2017-105214,Furniture,Chairs,West,1212.96
CA-2014-157882,Furniture,Chairs,West,122.352
CA-2017-142622,Furniture,Chairs,West,97.568
CA-2017-142622,Furniture,Chairs,West,614.272
CA-2017-157931,Furniture,Chairs,South,723.92
US-2017-120418,Furniture,Chairs,West,280.792
CA-2017-122035,Furniture,Chairs,Central,182.94
CA-2014-102295,Furniture,Chairs,West,120.712
CA-2016-159940,Furniture,Chairs,Central,253.372
CA-2016-156300,Furniture,Chairs,Central,754.45
CA-2014-148586,Furniture,Chairs,East,366.786
CA-2016-119165,Furniture,Chairs,East,492.835
CA-2016-114972,Furniture,Chairs,West,217.584
CA-2014-136644,Furniture,Chairs,Central,647.84
CA-2016-124506,Furniture,Chairs,Central,47.992
CA-2015-168746,Furniture,Chairs,East,181.986
CA-2015-113404,Furniture,Chairs,West,1348.704
CA-2015-113404,Furniture,Chairs,West,700.152
CA-2016-137204,Furniture,Chairs,West,41.568
CA-2014-147298,Furniture,Chairs,West,230.28
US-2017-110604,Furniture,Chairs,West,42.624
US-2017-110604,Furniture,Chairs,West,220.96
CA-2017-108441,Furniture,Chairs,East,858.24
CA-2015-135538,Furniture,Chairs,West,883.84
US-2015-139759,Furniture,Chairs,West,40.784
CA-2014-126403,Furniture,Chairs,East,785.88
US-2014-141257,Furniture,Chairs,West,585.552
CA-2014-158029,Furniture,Chairs,West,225.296
CA-2015-149972,Furniture,Chairs,West,601.536
CA-2015-122623,Furniture,Chairs,Central,47.516
CA-2015-148635,Furniture,Chairs,West,561.568
CA-2015-104626,Furniture,Chairs,East,60.74
US-2014-125521,Furniture,Chairs,South,1139.92
US-2016-162852,Furniture,Chairs,Central,845.488
CA-2016-128594,Furniture,Chairs,West,1603.136
CA-2016-154690,Furniture,Chairs,South,225.296
CA-2014-148040,Furniture,Chairs,West,314.352
US-2016-167339,Furniture,Chairs,West,153.568
US-2016-167339,Furniture,Chairs,West,1013.488
US-2016-159856,Furniture,Chairs,West,307.92
CA-2014-142727,Furniture,Chairs,South,51.96
US-2015-114839,Furniture,Chairs,Central,408.422
CA-2016-153577,Furniture,Chairs,Central,539.658
CA-2015-168564,Furniture,Chairs,West,144.784
CA-2017-155880,Furniture,Chairs,Central,90.99
CA-2017-155880,Furniture,Chairs,Central,1526.56
CA-2017-155880,Furniture,Chairs,Central,368.97
CA-2017-134915,Furniture,Chairs,West,113.888
CA-2017-123638,Furniture,Chairs,East,191.646
CA-2017-137428,Furniture,Chairs,West,81.568
CA-2017-137428,Furniture,Chairs,West,97.184
CA-2017-139773,Furniture,Chairs,East,188.552
CA-2014-109232,Furniture,Chairs,South,545.94
CA-2014-131310,Furniture,Chairs,West,123.136
CA-2017-116855,Furniture,Chairs,South,504.9
US-2016-114293,Furniture,Chairs,West,195.136
CA-2017-149559,Furniture,Chairs,West,2054.272
CA-2014-143903,Furniture,Chairs,Central,981.372
CA-2016-150350,Furniture,Chairs,West,532.704
CA-2015-121720,Furniture,Chairs,South,1123.92
CA-2014-136399,Furniture,Chairs,West,241.568
US-2016-148110,Furniture,Chairs,Central,347.802
CA-2017-131828,Furniture,Chairs,West,963.136
CA-2016-138695,Furniture,Chairs,South,390.272
US-2016-133879,Furniture,Chairs,Central,528.43
US-2016-127971,Furniture,Chairs,Central,318.43
CA-2017-113355,Furniture,Chairs,Central,317.058
CA-2016-159730,Furniture,Chairs,West,113.888
CA-2015-146038,Furniture,Chairs,West,203.92
US-2014-133130,Furniture,Chairs,West,603.92
CA-2017-169978,Furniture,Chairs,East,271.764
CA-2014-134551,Furniture,Chairs,South,662.88
CA-2015-161718,Furniture,Chairs,East,364.41
CA-2015-161718,Furniture,Chairs,East,361.764
CA-2015-130659,Furniture,Chairs,East,384.174
US-2014-150119,Furniture,Chairs,East,281.372
US-2014-150119,Furniture,Chairs,East,281.372
CA-2015-150791,Furniture,Chairs,East,271.764
CA-2015-153381,Furniture,Chairs,Central,1408.1
CA-2017-111815,Furniture,Chairs,Central,180.98
CA-2015-157322,Furniture,Chairs,Central,408.422
CA-2015-157322,Furniture,Chairs,Central,382.116
CA-2017-142034,Furniture,Chairs,Central,603.92
CA-2016-157511,Furniture,Chairs,East,99.372
CA-2017-155292,Furniture,Chairs,South,33.94
CA-2016-152555,Furniture,Chairs,Central,844.116
CA-2015-121650,Furniture,Chairs,Central,191.96
CA-2014-159835,Furniture,Chairs,East,657.93
CA-2017-113530,Furniture,Chairs,West,681.408
CA-2017-154109,Furniture,Chairs,East,127.372
CA-2014-135608,Furniture,Chairs,West,603.92
CA-2016-149979,Furniture,Chairs,South,368.97
CA-2017-161956,Furniture,Chairs,West,230.28
CA-2016-116799,Furniture,Chairs,Central,563.43
CA-2014-153913,Furniture,Chairs,South,1013.832
CA-2016-156503,Furniture,Chairs,South,102.592
CA-2015-113628,Furniture,Chairs,South,523.92
CA-2015-113628,Furniture,Chairs,South,146.136
CA-2015-102582,Furniture,Chairs,South,1056.86
CA-2017-141733,Furniture,Chairs,Central,1458.65
CA-2017-141733,Furniture,Chairs,Central,26.64
CA-2017-141733,Furniture,Chairs,Central,476.8
CA-2014-105984,Furniture,Chairs,East,611.058
CA-2014-126760,Furniture,Chairs,West,674.352
US-2014-109162,Furniture,Chairs,South,170.352
CA-2015-132486,Furniture,Chairs,West,240.784
CA-2015-132486,Furniture,Chairs,West,191.968
CA-2015-132486,Furniture,Chairs,West,842.352
US-2016-163881,Furniture,Chairs,West,1684.752
US-2017-142573,Furniture,Chairs,West,161.568
US-2017-142573,Furniture,Chairs,West,311.976
CA-2015-118955,Furniture,Chairs,Central,197.372
US-2016-143448,Furniture,Chairs,Central,1424.9
CA-2016-119963,Furniture,Chairs,Central,255.108
CA-2016-135265,Furniture,Chairs,West,287.968
CA-2015-105627,Furniture,Chairs,Central,860.93
CA-2014-154963,Furniture,Chairs,East,170.058
CA-2014-154963,Furniture,Chairs,East,853.93
CA-2017-124296,Furniture,Chairs,South,232.88
CA-2017-136350,Furniture,Chairs,East,172.764
CA-2015-124058,Furniture,Chairs,West,572.16
CA-2017-112725,Furniture,Chairs,West,120.784
CA-2014-157924,Furniture,Chairs,West,433.568
CA-2014-145387,Furniture,Chairs,East,1604.9
CA-2015-154970,Furniture,Chairs,West,61.584
CA-2016-157336,Furniture,Chairs,East,751.92
CA-2014-168130,Furniture,Chairs,East,887.103
CA-2016-124793,Furniture,Chairs,West,196.784
CA-2014-166989,Furniture,Chairs,East,69.264
CA-2016-120355,Furniture,Chairs,East,631.782
CA-2017-162565,Furniture,Chairs,Central,520.464
CA-2014-166954,Furniture,Chairs,West,1487.04
US-2014-138758,Furniture,Chairs,East,172.186
CA-2017-119452,Furniture,Chairs,Central,1805.88
US-2015-146745,Furniture,Chairs,West,129.568
CA-2017-156895,Furniture,Chairs,East,128.058
CA-2017-121300,Furniture,Chairs,East,63.686
CA-2014-150798,Furniture,Chairs,East,909.72
CA-2016-120873,Furniture,Chairs,South,290.98
CA-2016-118759,Furniture,Chairs,East,408.006
CA-2014-140403,Furniture,Chairs,West,122.352
CA-2015-126557,Furniture,Chairs,Central,383.607
US-2014-106334,Furniture,Chairs,West,230.28
CA-2014-110219,Furniture,Chairs,Central,127.869
CA-2017-129490,Furniture,Chairs,South,419.136
CA-2016-129868,Furniture,Chairs,West,146.352
CA-2015-146948,Furniture,Chairs,East,150.98
CA-2015-117800,Furniture,Chairs,East,542.94
CA-2017-130141,Furniture,Chairs,West,579.136
CA-2016-143910,Furniture,Chairs,East,145.764
CA-2016-139556,Furniture,Chairs,East,434.646
CA-2015-112130,Furniture,Chairs,East,844.116
CA-2014-138681,Furniture,Chairs,West,242.352
US-2015-138121,Furniture,Chairs,Central,302.94
US-2015-138121,Furniture,Chairs,Central,142.36
US-2015-138121,Furniture,Chairs,Central,546.66
CA-2016-120530,Furniture,Chairs,East,658.746
CA-2017-103499,Furniture,Chairs,South,209.568
CA-2014-150301,Furniture,Chairs,East,63.882
CA-2014-159310,Furniture,Chairs,Central,683.144
CA-2016-121370,Furniture,Chairs,East,380.058
CA-2016-140018,Furniture,Chairs,East,127.554
CA-2014-107818,Furniture,Chairs,West,975.92
CA-2017-122490,Furniture,Chairs,West,2404.704
CA-2017-143567,Furniture,Chairs,South,975.92
CA-2016-163167,Furniture,Chairs,South,182.67
US-2014-122021,Furniture,Chairs,East,183.372
US-2014-161613,Furniture,Chairs,Central,674.058
CA-2017-163125,Furniture,Chairs,Central,254.058
CA-2017-143245,Furniture,Chairs,East,897.15
CA-2015-156482,Furniture,Chairs,East,1268.82
CA-2014-156587,Furniture,Chairs,West,48.712
CA-2015-122406,Furniture,Chairs,East,110.98
US-2016-153815,Furniture,Chairs,South,207.984
CA-2016-149279,Furniture,Chairs,West,1325.76
US-2017-130953,Furniture,Chairs,Central,302.67
CA-2016-155166,Furniture,Chairs,East,212.94
CA-2014-116568,Furniture,Chairs,South,186.304
CA-2016-111213,Furniture,Chairs,East,1317.492
CA-2017-128734,Furniture,Chairs,West,842.376
CA-2017-163006,Furniture,Chairs,Central,569.058
CA-2016-115378,Furniture,Chairs,Central,301.96
CA-2015-161627,Furniture,Chairs,West,170.352
CA-2014-121006,Furniture,Chairs,Central,563.94
CA-2016-122903,Furniture,Chairs,Central,3504.9
CA-2015-115567,Furniture,Chairs,Central,1516.2
CA-2017-145653,Furniture,Chairs,Central,498.26
CA-2014-115084,Furniture,Chairs,South,605.34
CA-2015-125185,Furniture,Chairs,East,99.372
CA-2015-162887,Furniture,Chairs,East,715.2
CA-2014-113859,Furniture,Chairs,Central,340.116
CA-2014-146283,Furniture,Chairs,Central,966.7
US-2014-139500,Furniture,Chairs,Central,37.296
CA-2017-131254,Furniture,Chairs,Central,191.058
CA-2016-154060,Furniture,Chairs,South,187.056
CA-2014-113768,Furniture,Chairs,West,279.456
CA-2016-122448,Furniture,Chairs,West,122.352
CA-2014-132451,Furniture,Chairs,West,585.552
CA-2017-148999,Furniture,Chairs,South,419.136
CA-2017-134495,Furniture,Chairs,South,218.352
CA-2017-164378,Furniture,Chairs,East,664.146
CA-2017-117667,Furniture,Chairs,East,239.96
US-2017-150595,Furniture,Chairs,Central,181.986
CA-2017-157966,Furniture,Chairs,Central,89.768
CA-2017-137498,Furniture,Chairs,West,243.92
CA-2014-164742,Furniture,Chairs,East,245.98
CA-2016-134516,Furniture,Chairs,South,98.392
US-2016-124163,Furniture,Chairs,Central,201.96
CA-2017-148810,Furniture,Chairs,South,273.552
CA-2014-154893,Furniture,Chairs,West,1325.76
CA-2014-154893,Furniture,Chairs,West,572.16
CA-2015-119550,Furniture,Chairs,Central,275.058
US-2015-138093,Furniture,Chairs,East,542.94
US-2015-160857,Furniture,Chairs,East,127.764
CA-2016-118514,Furniture,Chairs,South,866.4
CA-2015-162047,Furniture,Chairs,East,1448.82
CA-2016-142398,Furniture,Chairs,West,638.288
CA-2014-105270,Furniture,Chairs,West,112.648
CA-2017-140186,Furniture,Chairs,West,72.784
CA-2014-166716,Furniture,Chairs,Central,421.372
CA-2017-161067,Furniture,Chairs,East,90.801
CA-2017-161067,Furniture,Chairs,East,181.764
CA-2016-122063,Furniture,Chairs,Central,29.98
CA-2016-142895,Furniture,Chairs,South,363.92
CA-2015-126725,Furniture,Chairs,West,225.568
US-2014-117968,Furniture,Chairs,East,1133.35
CA-2016-152247,Furniture,Chairs,West,1603.136
CA-2016-133935,Furniture,Chairs,West,801.568
CA-2016-133935,Furniture,Chairs,West,885.528
US-2015-126977,Furniture,Chairs,East,199.764
CA-2016-127138,Furniture,Chairs,West,770.352
CA-2014-117765,Furniture,Chairs,Central,161.96
US-2017-163300,Furniture,Chairs,West,184.752
CA-2016-162187,Furniture,Chairs,East,458.43
US-2014-112991,Furniture,Chairs,West,338.352
CA-2015-100657,Furniture,Chairs,East,109.764
US-2017-152492,Furniture,Chairs,South,239.24
CA-2017-145702,Furniture,Chairs,South,314.352
CA-2017-166695,Furniture,Chairs,West,518.272
CA-2017-100111,Furniture,Chairs,East,272.646
CA-2017-100111,Furniture,Chairs,East,80.991
CA-2017-100111,Furniture,Chairs,East,2888.127
CA-2017-100111,Furniture,Chairs,East,2254.41
CA-2016-124590,Furniture,Chairs,East,1474.802
CA-2016-124590,Furniture,Chairs,East,1537.074
CA-2016-124590,Furniture,Chairs,East,449.372
CA-2016-124100,Furniture,Chairs,East,327.996
CA-2014-163447,Furniture,Chairs,East,767.214
CA-2017-101322,Furniture,Chairs,West,340.704
CA-2015-158421,Furniture,Chairs,South,1690.04
CA-2016-143609,Furniture,Chairs,West,403.92
CA-2016-118332,Furniture,Chairs,West,563.92
CA-2016-133697,Furniture,Chairs,Central,56.686
CA-2015-133445,Furniture,Chairs,West,291.168
US-2017-142188,Furniture,Chairs,West,177.568
CA-2017-102379,Furniture,Chairs,West,1159.056
CA-2016-100944,Furniture,Chairs,West,563.24
US-2015-139675,Furniture,Chairs,West,915.136
CA-2017-143756,Furniture,Chairs,South,701.96
CA-2016-163328,Furniture,Chairs,West,104.784
CA-2016-163328,Furniture,Chairs,West,650.352
CA-2017-143112,Furniture,Chairs,East,221.382
CA-2014-107811,Furniture,Chairs,South,561.584
CA-2017-154074,Furniture,Chairs,West,569.568
CA-2017-161774,Furniture,Chairs,Central,899.43
CA-2016-140130,Furniture,Chairs,Central,368.97
CA-2015-149650,Furniture,Chairs,West,454.272
CA-2014-166891,Furniture,Chairs,East,589.41
US-2017-133361,Furniture,Chairs,East,261.96
US-2017-116652,Furniture,Chairs,West,218.352
CA-2017-138289,Furniture,Chairs,Central,302.67
CA-2015-109862,Furniture,Chairs,East,291.1
CA-2014-113880,Furniture,Chairs,Central,634.116
US-2015-164966,Furniture,Chairs,Central,155.88
CA-2015-126739,Furniture,Chairs,East,327.564
CA-2015-166947,Furniture,Chairs,East,1522.638
CA-2014-166086,Furniture,Chairs,East,872.32
CA-2014-100678,Furniture,Chairs,Central,317.058
CA-2017-123085,Furniture,Chairs,West,170.352
CA-2014-154095,Furniture,Chairs,East,239.84
CA-2016-148852,Furniture,Chairs,West,484.704
CA-2015-107678,Furniture,Chairs,South,191.96
CA-2015-141250,Furniture,Chairs,Central,199.304
CA-2016-105081,Furniture,Chairs,West,698.352
US-2017-124779,Furniture,Chairs,Central,213.43
CA-2017-145429,Furniture,Chairs,West,225.296
CA-2015-123141,Furniture,Chairs,West,883.84
CA-2015-123141,Furniture,Chairs,West,230.352
CA-2015-156734,Furniture,Chairs,South,643.136
CA-2014-144029,Furniture,Chairs,Central,359.772
US-2017-101784,Furniture,Chairs,West,122.136
CA-2016-154767,Furniture,Chairs,East,121.96
CA-2017-124205,Furniture,Chairs,East,512.96
CA-2016-162943,Furniture,Chairs,East,253.764
CA-2017-100615,Furniture,Chairs,Central,317.058
CA-2016-109827,Furniture,Chairs,West,47.968
CA-2017-156237,Furniture,Chairs,East,113.372
CA-2017-163860,Furniture,Chairs,Central,113.372
CA-2016-123946,Furniture,Chairs,South,1059.12
CA-2014-147543,Furniture,Chairs,West,478.48
CA-2017-128965,Furniture,Chairs,West,218.352
CA-2015-137113,Furniture,Chairs,West,2003.92
CA-2015-120677,Furniture,Chairs,Central,2567.84
US-2015-165512,Furniture,Chairs,Central,602.651
CA-2014-124247,Furniture,Chairs,West,1403.92
CA-2015-130365,Furniture,Chairs,Central,128.058
CA-2015-104871,Furniture,Chairs,Central,366.744
CA-2015-141740,Furniture,Chairs,East,205.164
CA-2015-154823,Furniture,Chairs,East,598.458
CA-2016-145548,Furniture,Chairs,East,245.646
CA-2017-119494,Furniture,Chairs,West,523.392
US-2017-165358,Furniture,Chairs,East,198.744
CA-2016-165330,Furniture,Chairs,West,363.92
CA-2017-128944,Furniture,Chairs,East,760.116
CA-2017-141439,Furniture,Chairs,Central,828.6
CA-2017-100412,Furniture,Chairs,South,141.96
CA-2014-117464,Furniture,Chairs,West,717.72
US-2017-168613,Furniture,Chairs,East,145.764
CA-2017-128853,Furniture,Chairs,East,908.82
CA-2017-133102,Furniture,Chairs,Central,74.592
CA-2017-118892,Furniture,Chairs,East,4416.174
US-2014-143721,Furniture,Chairs,Central,155.372
US-2017-117450,Furniture,Chairs,South,97.184
CA-2016-144092,Furniture,Chairs,West,113.888
CA-2014-163412,Furniture,Chairs,East,192.186
CA-2014-116190,Furniture,Chairs,South,67.88
CA-2017-168389,Furniture,Chairs,South,64.784
CA-2016-163594,Furniture,Chairs,West,194.352
CA-2016-127243,Furniture,Chairs,East,347.802
CA-2017-108035,Furniture,Chairs,South,390.368
CA-2016-110975,Furniture,Chairs,East,866.646
CA-2015-100146,Furniture,Chairs,West,97.568
CA-2015-100146,Furniture,Chairs,West,722.352
US-2016-114013,Furniture,Chairs,East,386.68
CA-2016-101693,Furniture,Chairs,Central,85.246
CA-2017-105669,Furniture,Chairs,Central,318.43
CA-2014-167199,Furniture,Chairs,South,2573.82
CA-2014-129938,Furniture,Chairs,East,445.802
CA-2016-162383,Furniture,Chairs,East,85.246
CA-2014-125731,Furniture,Chairs,West,1487.04
CA-2016-107146,Furniture,Chairs,West,483.136
US-2017-134642,Furniture,Chairs,South,196.784
US-2017-112347,Furniture,Chairs,West,906.68
CA-2016-105746,Furniture,Chairs,East,170.786
US-2016-166660,Furniture,Chairs,West,435.168
CA-2016-138597,Furniture,Chairs,Central,563.94
CA-2015-142734,Furniture,Chairs,East,127.764
CA-2016-158778,Furniture,Chairs,East,71.246
CA-2016-158778,Furniture,Chairs,East,887.271
US-2014-144078,Furniture,Chairs,West,725.344
CA-2014-162089,Furniture,Chairs,Central,127.302
US-2017-158526,Furniture,Chairs,South,1207.84
US-2017-158526,Furniture,Chairs,South,300.98
US-2017-158526,Furniture,Chairs,South,258.75
CA-2015-161452,Furniture,Chairs,West,892.224
CA-2016-138968,Furniture,Chairs,West,1352.032
CA-2014-133592,Furniture,Chairs,East,605.88
CA-2016-118899,Furniture,Chairs,West,167.888
CA-2015-139374,Furniture,Chairs,Central,179.886
CA-2017-104850,Furniture,Chairs,West,291.136
US-2017-118941,Furniture,Chairs,East,1779.9
CA-2017-166184,Furniture,Chairs,East,207.846
CA-2014-125150,Furniture,Chairs,West,232.88
CA-2015-127327,Furniture,Chairs,East,90.882
CA-2015-137302,Furniture,Chairs,West,63.936
CA-2015-149083,Furniture,Chairs,West,307.136
CA-2015-143364,Furniture,Chairs,West,441.92
CA-2016-101672,Furniture,Chairs,West,915.136
CA-2017-128363,Furniture,Chairs,South,423.648
CA-2015-110891,Furniture,Chairs,East,344.372
US-2016-168095,Furniture,Chairs,West,230.28
CA-2016-146325,Furniture,Chairs,West,81.424
CA-2014-131009,Furniture,Chairs,Central,362.25
CA-2017-131807,Furniture,Chairs,West,435.168
CA-2016-157707,Furniture,Chairs,West,120.784
CA-2015-110863,Furniture,Chairs,Central,1323.9
